Timestamp,Sensor_ID,Fog_Node_ID,Temperature,Pressure,Vibration,Is_Failure,Protocol,Connection_Duration,Flow_Rate,Bytes_Transferred,Packet_Size,Device_Role,Source_IP,Dest_IP,Label
2026-03-28 18:15:10,S21,F1,64.88439656040107,91.16988037724735,39.63026016478159,1,OPC_UA,1.098,110468.18,121260,940,External,131.236.228.250,10.0.1.28,Malicious
2026-03-28 18:15:20,S22,F2,78.08796113133741,90.9286737275803,26.96054540926432,1,OPC_UA,1.198,100400.05,120320,940,External,131.236.228.250,10.0.1.10,Malicious
2026-03-28 18:15:30,S23,F3,97.3550007011162,101.63960279840609,20.431443382162552,1,Modbus_TCP,1.563,104661.42,163560,940,External,131.236.228.250,10.0.1.21,Malicious
2026-03-28 18:15:40,S24,F4,72.64624419907003,94.80074809389582,42.93060159309282,1,Modbus_TCP,0.19,485032.2,92120,940,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:15:50,S25,F0,80.2893923475357,90.70056288984557,38.71229254592028,1,OPC_UA,1.096,220439.45,241560,1220,External,131.236.228.250,10.0.1.25,Malicious
2026-03-28 18:16:00,S26,F1,61.662914362015684,112.68640841850531,42.8690787350288,1,Modbus_TCP,0.259,847586.54,219600,1220,External,131.236.228.250,10.0.1.12,Malicious
2026-03-28 18:16:10,S27,F2,65.93372803848355,103.75569026645672,21.168140500629967,1,Modbus_TCP,0.474,648626.11,307440,1220,External,131.236.228.250,10.0.1.17,Malicious
2026-03-28 18:16:20,S28,F3,99.46520491835388,98.67734315917963,45.11358883491957,1,OPC_UA,0.297,814599.71,241560,1220,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:16:30,S29,F4,98.60474785744182,117.00249549049443,38.585786001089105,1,OPC_UA,1.392,199841.28,278160,1220,External,131.236.228.250,10.0.1.13,Malicious
2026-03-28 18:16:40,S30,F0,60.19759923737639,93.48416880601577,36.901860521379206,1,Modbus_TCP,1.961,136894.69,268400,1220,External,131.236.228.250,10.0.1.16,Malicious
2026-03-28 18:16:50,S31,F1,98.07247141692956,118.67756486865957,38.738421443435946,1,OPC_UA,1.37,161206.85,220820,1220,External,131.236.228.250,10.0.1.10,Malicious
2026-03-28 18:17:00,S32,F2,85.56479751262002,99.41900152132058,45.93299740605092,1,OPC_UA,0.691,462779.04,319640,1220,External,131.236.228.250,10.0.1.14,Malicious
2026-03-28 18:17:10,S33,F3,94.71673178080088,116.65211016926044,37.60809519676721,1,Modbus_TCP,1.464,142451.91,208620,1220,External,131.236.228.250,10.0.1.27,Malicious
2026-03-28 18:17:20,S34,F4,78.18959422535437,108.08828629438385,37.428511396645376,1,Modbus_TCP,1.485,203742.68,302560,1220,External,131.236.228.250,10.0.1.26,Malicious
2026-03-28 18:17:30,S35,F0,80.62384114317001,114.80122079224462,49.72037471197297,1,OPC_UA,1.179,246324.33,290360,1220,External,131.236.228.250,10.0.1.26,Malicious
2026-03-28 18:17:40,S36,F1,79.5538632102768,119.52039489631393,42.70190501205704,1,Modbus_TCP,0.131,2197437.92,287920,1220,External,131.236.228.250,10.0.1.21,Malicious
2026-03-28 18:17:50,S37,F2,86.67457030184417,98.65216313456237,33.26881416353406,1,OPC_UA,0.492,456224.95,224480,1220,External,131.236.228.250,10.0.1.24,Malicious
2026-03-28 18:18:00,S38,F3,65.58605019025252,118.83406456222778,41.22191000098783,1,Modbus_TCP,1.03,202587.14,208620,1220,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:18:10,S39,F4,61.19894359490712,101.68445684707261,31.676914150753653,1,OPC_UA,1.098,392181.92,430500,1500,External,131.236.228.250,10.0.1.11,Malicious
2026-03-28 18:18:20,S40,F0,72.31719766364763,101.56535714210767,26.86626387450497,1,Modbus_TCP,1.777,284403.4,505500,1500,External,131.236.228.250,10.0.1.13,Malicious
2026-03-28 18:18:30,S41,F1,88.18723050946588,100.21161312763518,37.90555630663278,1,OPC_UA,0.806,614257.08,495000,1500,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:18:40,S42,F2,68.07413808491793,106.24222822042756,47.84546294341854,1,Modbus_TCP,0.279,1552589.14,433500,1500,External,131.236.228.250,10.0.1.13,Malicious
2026-03-28 18:18:50,S43,F3,86.93729733299669,94.62435129535461,47.87418560046388,1,OPC_UA,1.429,302261.68,432000,1500,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:19:00,S44,F4,98.79648184429081,106.61134456074033,30.25715834316471,1,OPC_UA,1.934,216423.1,418500,1500,External,131.236.228.250,10.0.1.12,Malicious
2026-03-28 18:19:10,S45,F0,63.75602863157673,106.25114437230012,35.83032398665085,1,Modbus_TCP,1.578,306079.15,483000,1500,External,131.236.228.250,10.0.1.11,Malicious
2026-03-28 18:19:20,S46,F1,86.90408472900505,112.8570543781461,26.349076957095836,1,Modbus_TCP,0.12,3576189,430500,1500,External,131.236.228.250,10.0.1.22,Malicious
2026-03-28 18:19:30,S47,F2,77.75000877218284,115.00949885812757,49.8689332849665,1,OPC_UA,0.781,586081.5,457500,1500,External,131.236.228.250,10.0.1.17,Malicious
2026-03-28 18:19:40,S48,F3,94.72569017510021,103.21324050937272,49.43353723603807,1,Modbus_TCP,1.502,347555.87,522000,1500,External,131.236.228.250,10.0.1.26,Malicious
2026-03-28 18:19:50,S49,F4,67.08599157789544,99.06999748054481,39.485267891223415,1,OPC_UA,1.944,231452.4,450000,1500,External,131.236.228.250,10.0.1.23,Malicious
2026-03-28 18:20:00,S50,F0,87.70503808904658,97.78004691951284,44.1324217903242,1,OPC_UA,0.803,556339.95,447000,1500,External,131.236.228.250,10.0.1.17,Malicious
2026-03-28 18:20:10,S51,F1,93.52461158592442,95.83871510114616,41.453004838511,1,Modbus_TCP,0.406,1285952.41,522000,1500,External,131.236.228.250,10.0.1.12,Malicious
2026-03-28 18:20:20,S52,F2,97.78456877896093,91.72942746597074,37.79474657118405,1,Modbus_TCP,1.317,366813.39,483000,1500,External,131.236.228.250,10.0.1.18,Malicious
2026-03-28 18:20:30,S53,F3,87.32992113158583,100.2734393650414,21.60043990966693,1,OPC_UA,0.547,789874.5,432000,1500,External,131.236.228.250,10.0.1.24,Malicious
2026-03-28 18:20:40,S54,F4,79.8869905603371,98.1074307639235,33.64293027657983,1,OPC_UA,0.813,505638.01,411000,1500,External,131.236.228.250,10.0.1.28,Malicious
2026-03-28 18:20:50,S55,F0,84.71388960804856,118.99252157599221,40.24358906502232,1,Modbus_TCP,1.056,469985.13,496500,1500,External,131.236.228.250,10.0.1.13,Malicious
2026-03-28 18:21:00,S56,F1,94.75619937914873,106.73126478750132,40.32594841651054,1,OPC_UA,0.37,1245938.5,460500,1500,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:21:10,S57,F2,82.82438986555319,100.41831117091523,31.193678552671507,1,Modbus_TCP,0.227,2205405.04,501000,1500,External,131.236.228.250,10.0.1.18,Malicious
2026-03-28 18:21:20,S58,F3,61.21548238787347,107.41402802981088,48.25075959974092,1,OPC_UA,1.766,237788.76,420000,1500,External,131.236.228.250,10.0.1.21,Malicious
2026-03-28 18:21:30,S59,F4,97.23794782027912,94.17590104037086,25.02071096710343,1,OPC_UA,0.872,595079.42,519000,1500,External,131.236.228.250,10.0.1.23,Malicious
2026-03-28 18:21:40,S60,F0,87.58107004126245,103.32131247606608,35.01078338646682,1,OPC_UA,1.838,205607.68,378000,1500,External,131.236.228.250,10.0.1.18,Malicious
2026-03-28 18:21:50,S61,F1,87.06053543108986,108.78702964263192,40.726519296524685,1,OPC_UA,1.876,274251.02,514500,1500,External,131.236.228.250,10.0.1.17,Malicious
2026-03-28 18:22:00,S62,F2,68.62700609590868,104.66693495377353,40.914074176754276,1,Modbus_TCP,1.582,280665.45,444000,1500,External,131.236.228.250,10.0.1.22,Malicious
2026-03-28 18:22:10,S63,F3,86.35541880930629,102.05336401962973,39.459168703064464,1,Modbus_TCP,0.476,1030792.48,490500,1500,External,131.236.228.250,10.0.1.23,Malicious
2026-03-28 18:22:20,S64,F4,75.75457622616634,119.81545166699095,28.258646403555804,1,Modbus_TCP,1.485,253508.96,376500,1500,External,131.236.228.250,10.0.1.26,Malicious
2026-03-28 18:22:30,S65,F0,86.04931908165969,116.4094428644678,24.68619706059866,1,Modbus_TCP,1.197,418504.34,501000,1500,External,131.236.228.250,10.0.1.26,Malicious
2026-03-28 18:22:40,S66,F1,64.26372121231962,108.7021787447832,39.078209804801325,1,OPC_UA,1.008,431362.19,435000,1500,External,131.236.228.250,10.0.1.20,Malicious
2026-03-28 18:22:50,S67,F2,86.31381218412145,107.08132083546849,37.97906348418313,1,Modbus_TCP,1.596,251915.83,402000,1500,External,131.236.228.250,10.0.1.18,Malicious
2026-03-28 18:23:00,S68,F3,99.97654903082666,108.61981439473752,25.380680308677228,1,OPC_UA,0.948,507667.88,481500,1500,External,131.236.228.250,10.0.1.25,Malicious
2026-03-28 18:23:10,S69,F4,61.92848155442224,96.039363234673,41.1541743671169,1,Modbus_TCP,1.963,264447.25,519000,1500,External,131.236.228.250,10.0.1.27,Malicious
2026-03-28 18:23:20,S70,F0,99.0869673688527,101.85413229792955,33.655159752009695,1,OPC_UA,1.31,296600.67,388500,1500,External,131.236.228.250,10.0.1.14,Malicious
2026-03-28 18:23:30,S71,F1,76.27631842891482,91.18378598672697,40.03281774809459,1,Modbus_TCP,0.378,1251050.34,472500,1500,External,131.236.228.250,10.0.1.22,Malicious
2026-03-28 18:23:40,S72,F2,94.83013801349037,104.2663811246048,45.12101239310452,1,Modbus_TCP,0.353,1415276.18,499500,1500,External,131.236.228.250,10.0.1.28,Malicious
2026-03-28 18:23:50,S73,F3,91.29541936233093,106.2907375187299,25.091852857307693,1,Modbus_TCP,0.545,376458.02,205200,1080,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:24:00,S74,F4,82.68065043946672,96.83249208309628,20.5743460399051,1,Modbus_TCP,1.038,219609.57,227880,1080,External,131.236.228.250,10.0.1.17,Malicious
2026-03-28 18:24:10,S75,F0,89.53796837005306,118.92086541496542,43.3730775918736,1,Modbus_TCP,1.506,138383.26,208440,1080,External,131.236.228.250,10.0.1.26,Malicious
2026-03-28 18:24:20,S76,F1,95.14062245205392,117.28363832811726,38.290922754578474,1,OPC_UA,1.933,106718.06,206280,1080,External,131.236.228.250,10.0.1.18,Malicious
2026-03-28 18:24:30,S77,F2,76.16561286604131,111.66429706367717,40.989187088663655,1,Modbus_TCP,0.339,695275,235440,1080,External,131.236.228.250,10.0.1.22,Malicious
2026-03-28 18:24:40,S78,F3,73.08132646252955,106.00159886296088,45.14464924965928,1,OPC_UA,1.756,87318.47,153360,1080,External,131.236.228.250,10.0.1.17,Malicious
2026-03-28 18:24:50,S79,F4,86.70373542254339,116.09907478943055,44.08432804473502,1,OPC_UA,1.481,166223.18,246240,1080,External,131.236.228.250,10.0.1.12,Malicious
2026-03-28 18:25:00,S80,F0,92.31383767765034,93.91957031470389,48.82760440786474,1,Modbus_TCP,1.136,180697.28,205200,1080,External,131.236.228.250,10.0.1.16,Malicious
2026-03-28 18:25:10,S81,F1,90.49140539106463,113.71529382824656,36.07805236556355,1,OPC_UA,0.722,215338.55,155520,1080,External,131.236.228.250,10.0.1.12,Malicious
2026-03-28 18:25:20,S82,F2,91.91254595434538,93.74462441900545,34.65486897979716,1,OPC_UA,0.927,244722.97,226800,1080,External,131.236.228.250,10.0.1.20,Malicious
2026-03-28 18:25:30,S83,F3,77.42333259251731,113.82631987648216,32.0566159967219,1,Modbus_TCP,1.883,86035.83,162000,1080,External,131.236.228.250,10.0.1.13,Malicious
2026-03-28 18:25:40,S84,F4,92.71336864700086,98.27302704754071,24.610731285326136,1,OPC_UA,1.472,143765.04,211680,1080,External,131.236.228.250,10.0.1.24,Malicious
2026-03-28 18:25:50,S85,F0,64.80836221482434,116.31271743054566,37.17821698646067,1,Modbus_TCP,0.423,380415.86,160920,1080,External,131.236.228.250,10.0.1.27,Malicious
2026-03-28 18:26:00,S86,F1,81.77956391843398,118.32126281476194,28.310375729779363,1,OPC_UA,0.355,675163.3,239760,1080,External,131.236.228.250,10.0.1.15,Malicious
2026-03-28 18:26:10,S87,F2,60.230346419924864,94.46387908215347,47.63922536638927,0,DNP3,0.066,4600.59,304,152,PLC,10.0.1.10,10.0.1.19,Normal
2026-03-28 18:26:20,S88,F3,72.98343319601081,103.8802681519618,37.49572412831293,0,BACnet,0.384,2262.49,868,124,PLC,10.0.1.28,10.0.1.22,Normal
2026-03-28 18:26:30,S89,F4,74.65846139485592,119.42962134488056,37.785205415243304,0,MQTT,0.357,1368.79,489,163,Engineering_Workstation,10.0.1.26,10.0.1.22,Normal
2026-03-28 18:26:40,S90,F0,75.84690766437022,104.5022230791944,30.6477398263103,0,OPC_UA,0.036,48678.1,1736,217,RTU,10.0.1.25,10.0.1.13,Normal
2026-03-28 18:26:50,S91,F1,87.8186882675945,115.90642567543635,21.559680559331223,0,Modbus_TCP,0.184,3093.86,570,114,Historian,10.0.1.15,10.0.1.25,Normal
2026-03-28 18:27:00,S92,F2,75.54232405081383,107.66194566393959,20.95231296118966,0,DNP3,0.444,99.06,44,44,SCADA_Server,10.0.1.18,10.0.1.28,Normal
2026-03-28 18:27:10,S93,F3,77.94774490490123,101.25989723758806,32.700054324595925,0,DNP3,0.269,653.97,176,176,SCADA_Server,10.0.1.24,10.0.1.28,Normal
2026-03-28 18:27:20,S94,F4,69.5017652349731,98.57350666577611,22.536961342917134,0,OPC_UA,0.057,19696.35,1130,226,Engineering_Workstation,10.0.1.14,10.0.1.27,Normal
2026-03-28 18:27:30,S95,F0,74.9300716651736,96.09669273258262,38.20540866620418,0,EtherNet_IP,0.067,2297.41,155,155,PLC,10.0.1.22,10.0.1.20,Normal
2026-03-28 18:27:40,S96,F1,69.09078509052605,112.85394574133092,46.429190169189724,0,DNP3,0.231,6742.17,1560,195,Engineering_Workstation,10.0.1.14,10.0.1.25,Normal
2026-03-28 18:27:50,S97,F2,62.92783695073774,101.59621520469084,46.48744449556166,0,EtherNet_IP,0.29,1212.16,352,176,Historian,10.0.1.27,10.0.1.14,Normal
2026-03-28 18:28:00,S98,F3,84.13794373525512,105.33826386602253,39.77136230396697,0,DNP3,0.492,1609.12,791,113,PLC,10.0.1.10,10.0.1.24,Normal
2026-03-28 18:28:10,S99,F4,86.72851194220065,104.76976440003546,26.33695494418793,0,Modbus_TCP,0.124,3642.38,452,113,Historian,10.0.1.15,10.0.1.21,Normal
2026-03-28 18:28:20,S0,F0,84.77961384038458,107.31837087699394,45.88990494076616,0,Modbus_TCP,0.486,432.18,210,70,RTU,10.0.1.25,10.0.1.27,Normal
2026-03-28 18:28:30,S1,F1,78.5397617520229,115.96731436873657,46.58280305939624,0,EtherNet_IP,0.323,2341.19,756,252,Historian,10.0.1.15,10.0.1.16,Normal
2026-03-28 18:28:40,S2,F2,75.19143120716919,119.42218030750288,25.89960754858876,0,MQTT,0.062,2246.19,140,140,HMI,10.0.1.17,10.0.1.18,Normal
2026-03-28 18:28:50,S3,F3,94.53334598287302,102.2275262572145,42.12278257312032,1,Modbus_TCP,0.14,1524.14,213,213,External,15.65.44.228,10.0.1.18,Malicious
2026-03-28 18:29:00,S4,F4,80.76327140544872,114.82556766318909,28.59558646781369,1,DNP3,0.159,3669.32,585,117,External,15.65.44.228,10.0.1.16,Malicious
2026-03-28 18:29:10,S5,F0,79.16727510518925,112.93583383964153,44.07920937058789,1,Modbus_TCP,0.106,5962.02,632,158,External,15.65.44.228,10.0.1.10,Malicious
2026-03-28 18:29:20,S6,F1,61.02568263225743,107.2058685436672,49.91713699710808,1,DNP3,0.213,863.05,184,92,External,15.65.44.228,10.0.1.10,Malicious
2026-03-28 18:29:30,S7,F2,73.64991310504625,118.681414308358,20.900780159881784,1,DNP3,0.251,4478.61,1124,281,External,15.65.44.228,10.0.1.15,Malicious
2026-03-28 18:29:40,S8,F3,75.20782475143429,96.01423546585208,46.92097597372796,1,Modbus_TCP,0.04,6089.97,245,245,External,15.65.44.228,10.0.1.24,Malicious
2026-03-28 18:29:50,S9,F4,75.95291123587602,93.27792630928865,38.67891600795974,1,DNP3,0.117,2052.86,240,120,External,15.65.44.228,10.0.1.21,Malicious
2026-03-28 18:30:00,S10,F0,83.2068947690933,115.61885900866267,49.20147857494463,1,DNP3,0.209,3732.42,780,195,External,15.65.44.228,10.0.1.20,Malicious
2026-03-28 18:30:10,S11,F1,81.34410186907513,103.17449449901245,33.95028552579283,1,Modbus_TCP,0.149,5796.2,864,216,External,15.65.44.228,10.0.1.22,Malicious
2026-03-28 18:30:20,S12,F2,84.31620371173778,115.40906562621181,45.42163791714121,1,DNP3,0.081,6686.63,544,272,External,15.65.44.228,10.0.1.11,Malicious
2026-03-28 18:30:30,S13,F3,90.59533046168514,116.79270615586245,21.871822057948318,1,Modbus_TCP,0.293,1760.36,516,172,External,15.65.44.228,10.0.1.24,Malicious
2026-03-28 18:30:40,S14,F4,92.51942954864374,91.87372780857214,30.05837150234887,1,Modbus_TCP,0.264,2360.83,624,208,External,15.65.44.228,10.0.1.17,Malicious
2026-03-28 18:30:50,S15,F0,88.72492304905978,116.50394288958182,22.0104961325363,1,Modbus_TCP,0.078,15100.67,1184,296,External,15.65.44.228,10.0.1.12,Malicious
2026-03-28 18:31:00,S16,F1,98.22094783819739,103.44957166108267,49.26029400437211,1,Modbus_TCP,0.174,2709.07,472,236,External,15.65.44.228,10.0.1.19,Malicious
2026-03-28 18:31:10,S17,F2,60.729303307054465,105.31297467012696,44.5092172181551,1,Modbus_TCP,0.288,707.53,204,102,External,15.65.44.228,10.0.1.21,Malicious
2026-03-28 18:31:20,S18,F3,67.83111942734185,108.7977753327963,45.57642263737911,1,DNP3,0.216,4218.18,912,228,External,15.65.44.228,10.0.1.17,Malicious
2026-03-28 18:31:30,S19,F4,60.302514999125684,117.7914782019026,48.13895694301682,1,Modbus_TCP,0.174,981.13,171,171,External,15.65.44.228,10.0.1.26,Malicious
2026-03-28 18:31:40,S20,F0,85.89898856618412,90.57348283289292,22.55310458359356,1,DNP3,0.091,10418.77,945,189,External,15.65.44.228,10.0.1.23,Malicious
2026-03-28 18:31:50,S21,F1,95.92122195799948,104.30530404953451,31.5679277754,1,Modbus_TCP,0.175,2535.68,445,89,External,15.65.44.228,10.0.1.10,Malicious
2026-03-28 18:32:00,S22,F2,69.73929186305197,110.63166127291682,22.131046671320064,1,DNP3,0.266,1693.53,450,150,External,15.65.44.228,10.0.1.26,Malicious
2026-03-28 18:32:10,S23,F3,97.08138179185227,111.68120873094685,26.32379304650086,1,Modbus_TCP,0.088,1650.01,145,145,External,15.65.44.228,10.0.1.27,Malicious
2026-03-28 18:32:20,S24,F4,62.41069561158243,110.77597294611324,26.88097331113017,1,DNP3,0.103,11088.92,1144,286,External,15.65.44.228,10.0.1.25,Malicious
2026-03-28 18:32:30,S25,F0,97.37744107222056,94.03305388224365,34.07321633142736,1,Modbus_TCP,0.135,2147.92,291,97,External,15.65.44.228,10.0.1.28,Malicious
2026-03-28 18:32:40,S26,F1,74.06490748958538,98.98186765115044,28.056865023609276,0,OPC_UA,0.116,5718.62,662,331,RTU,10.0.1.19,10.0.1.10,Normal
2026-03-28 18:32:50,S27,F2,64.05683313796867,100.7614657625104,23.029343204532832,0,DNP3,0.141,3776.99,532,76,SCADA_Server,10.0.1.12,10.0.1.11,Normal
2026-03-28 18:33:00,S28,F3,79.43487036745303,114.13311623038516,25.02473267282323,0,DNP3,0.086,3624.21,310,62,Engineering_Workstation,10.0.1.20,10.0.1.24,Normal
2026-03-28 18:33:10,S29,F4,70.27106270882032,98.36279617243659,24.418266906562728,0,OPC_UA,0.485,1102.14,534,178,RTU,10.0.1.13,10.0.1.16,Normal
2026-03-28 18:33:20,S30,F0,71.39491607847691,96.3211489160161,49.19230393736895,0,DNP3,0.037,5204.45,192,48,Historian,10.0.1.27,10.0.1.21,Normal
2026-03-28 18:33:30,S31,F1,72.29159859705146,118.72344057114289,42.778775207554204,0,MQTT,0.487,1050.95,512,128,Engineering_Workstation,10.0.1.26,10.0.1.14,Normal
2026-03-28 18:33:40,S32,F2,92.12103591330654,90.26589855340407,49.03284395808686,0,OPC_UA,0.494,1788.38,884,221,HMI,10.0.1.17,10.0.1.24,Normal
2026-03-28 18:33:50,S33,F3,81.56645106701018,119.93462567045935,33.19221459523726,0,DNP3,0.476,1662.77,792,99,PLC,10.0.1.22,10.0.1.25,Normal
2026-03-28 18:34:00,S34,F4,72.45230796624014,110.30463896572186,28.351054449879697,0,DNP3,0.077,12208.1,938,134,RTU,10.0.1.19,10.0.1.23,Normal
2026-03-28 18:34:10,S35,F0,84.41335133243673,114.85407898347351,43.9487959162756,0,DNP3,0.258,595.74,154,77,Historian,10.0.1.21,10.0.1.28,Normal
2026-03-28 18:34:20,S36,F1,88.64602696892774,98.8385818903858,29.787617541234404,1,DNP3,0.395,4483.05,1772,443,External,41.244.62.218,10.0.1.14,Malicious
2026-03-28 18:34:30,S37,F2,70.90496002934135,90.4294583300118,28.98150121116045,1,DNP3,0.184,13411.74,2464,224,External,41.244.62.218,10.0.1.28,Malicious
2026-03-28 18:34:40,S38,F3,76.54196406101406,112.1360855568459,26.975179766234938,1,EtherNet_IP,0.529,12254.84,6487,499,External,41.244.62.218,10.0.1.26,Malicious
2026-03-28 18:34:50,S39,F4,64.87544373347791,115.02433791002028,23.89036934672706,1,MQTT,0.614,664.25,408,102,External,41.244.62.218,10.0.1.23,Malicious
2026-03-28 18:35:00,S40,F0,67.24597398138721,112.21428395860558,27.693891830502977,1,EtherNet_IP,0.674,6110.69,4120,412,External,41.244.62.218,10.0.1.10,Malicious
2026-03-28 18:35:10,S41,F1,87.24471415859931,94.28550861902517,30.65959245421663,1,DNP3,0.84,4433.27,3724,266,External,41.244.62.218,10.0.1.21,Malicious
2026-03-28 18:35:20,S42,F2,67.25753390782508,112.60283766770907,40.219826244371916,1,OPC_UA,0.64,4454.26,2850,285,External,41.244.62.218,10.0.1.12,Malicious
2026-03-28 18:35:30,S43,F3,81.0065353466824,113.06768346322923,21.876945266583547,1,MQTT,0.922,6925.44,6384,336,External,41.244.62.218,10.0.1.22,Malicious
2026-03-28 18:35:40,S44,F4,88.3618504688973,109.75621547010165,26.315208189960288,1,MQTT,0.966,3309.87,3196,188,External,41.244.62.218,10.0.1.14,Malicious
2026-03-28 18:35:50,S45,F0,64.27507692378975,112.98347798386759,44.27070920875029,1,BACnet,0.85,1892.25,1608,402,External,41.244.62.218,10.0.1.19,Malicious
2026-03-28 18:36:00,S46,F1,82.69248878515614,115.37764319033197,24.407657707513124,1,DNP3,0.483,5713.41,2758,197,External,41.244.62.218,10.0.1.18,Malicious
2026-03-28 18:36:10,S47,F2,70.26251134805455,108.40812342712375,30.279354395675647,1,MQTT,0.487,1774.91,864,108,External,41.244.62.218,10.0.1.23,Malicious
2026-03-28 18:36:20,S48,F3,98.5170750095032,92.65814141909037,45.939767655744205,1,DNP3,0.95,1738.41,1652,413,External,41.244.62.218,10.0.1.23,Malicious
2026-03-28 18:36:30,S49,F4,79.34182586879699,104.62883429001633,24.64775933430328,1,MQTT,0.664,2388.62,1585,317,External,41.244.62.218,10.0.1.24,Malicious
2026-03-28 18:36:40,S50,F0,92.23970199100633,92.32948004014816,22.482105068545696,1,MQTT,0.861,1219.66,1050,175,External,41.244.62.218,10.0.1.10,Malicious
2026-03-28 18:36:50,S51,F1,82.00906168625048,102.22629093097292,34.536139852400325,1,DNP3,0.806,3285.67,2648,331,External,41.244.62.218,10.0.1.28,Malicious
2026-03-28 18:37:00,S52,F2,61.736501314192765,102.21319467376883,29.07258533835609,1,EtherNet_IP,0.458,6528.89,2992,272,External,41.244.62.218,10.0.1.28,Malicious
2026-03-28 18:37:10,S53,F3,85.32605502376089,91.98029532420725,36.90225093451562,1,DNP3,0.659,868.54,572,143,External,41.244.62.218,10.0.1.15,Malicious
2026-03-28 18:37:20,S54,F4,98.05613368826627,100.46461601908437,44.11414671450426,1,MQTT,0.795,1620.76,1288,184,External,41.244.62.218,10.0.1.12,Malicious
2026-03-28 18:37:30,S55,F0,84.06447280585326,93.32994296373944,24.114454644582295,1,DNP3,0.714,1457.05,1040,208,External,41.244.62.218,10.0.1.23,Malicious
2026-03-28 18:37:40,S56,F1,92.7675543770716,114.24705630027667,37.420972536628554,1,Modbus_TCP,0.116,16824.88,1952,488,External,41.244.62.218,10.0.1.27,Malicious
2026-03-28 18:37:50,S57,F2,95.36825853393631,118.43064077893412,35.16526281169592,1,BACnet,0.233,13005.8,3036,276,External,41.244.62.218,10.0.1.12,Malicious
2026-03-28 18:38:00,S58,F3,69.1231908779573,92.16949425773817,24.322363580395987,1,DNP3,0.673,5197.8,3497,269,External,41.244.62.218,10.0.1.10,Malicious
2026-03-28 18:38:10,S59,F4,68.48179359632907,118.65345621875105,38.71995456586947,1,DNP3,0.711,3123.2,2220,148,External,41.244.62.218,10.0.1.15,Malicious
2026-03-28 18:38:20,S60,F0,84.43923955403967,105.67729798010235,28.20921253582315,1,Modbus_TCP,0.836,1758.07,1470,294,External,41.244.62.218,10.0.1.16,Malicious
2026-03-28 18:38:30,S61,F1,76.44113879226819,98.98697033861622,34.635029556320376,1,BACnet,0.7,8157.63,5712,336,External,41.244.62.218,10.0.1.19,Malicious
2026-03-28 18:38:40,S62,F2,93.59445211466881,92.3058622582849,22.468169728311857,1,DNP3,0.164,16921.04,2772,396,External,41.244.62.218,10.0.1.12,Malicious
2026-03-28 18:38:50,S63,F3,96.00092493592044,105.01872804211254,33.78752171640869,1,DNP3,0.52,2601.95,1352,104,External,41.244.62.218,10.0.1.27,Malicious
2026-03-28 18:39:00,S64,F4,74.13685517210872,113.83546633472247,29.19390404128461,1,MQTT,0.889,5004.51,4450,445,External,41.244.62.218,10.0.1.28,Malicious
2026-03-28 18:39:10,S65,F0,69.47482235897928,111.21259431800095,44.67143633556063,1,DNP3,0.509,12254.86,6240,416,External,41.244.62.218,10.0.1.25,Malicious
2026-03-28 18:39:20,S66,F1,91.22102060975448,91.50678034391922,21.70936180992105,1,Modbus_TCP,0.59,5391.27,3180,265,External,41.244.62.218,10.0.1.25,Malicious
2026-03-28 18:39:30,S67,F2,70.99224142192544,92.1870550610371,32.5582182475499,1,MQTT,0.548,3158.36,1730,346,External,41.244.62.218,10.0.1.15,Malicious
2026-03-28 18:39:40,S68,F3,92.90457274054714,102.08619847897911,33.752942723943136,1,DNP3,0.524,3819.12,2000,200,External,41.244.62.218,10.0.1.18,Malicious
2026-03-28 18:39:50,S69,F4,76.94953014595052,98.8587148214383,41.75018228897356,1,OPC_UA,0.191,29689.87,5660,283,External,41.244.62.218,10.0.1.14,Malicious
2026-03-28 18:40:00,S70,F0,86.70199597165882,96.97152969168144,37.22862725270633,1,DNP3,0.837,755.89,633,211,External,41.244.62.218,10.0.1.24,Malicious
2026-03-28 18:40:10,S71,F1,63.82141255338673,98.43013496726141,40.01637011582543,1,DNP3,0.473,15335.61,7248,453,External,41.244.62.218,10.0.1.20,Malicious
2026-03-28 18:40:20,S72,F2,84.95437298706292,114.10448229890653,43.31147856955268,1,EtherNet_IP,0.966,6192.18,5980,299,External,41.244.62.218,10.0.1.12,Malicious
2026-03-28 18:40:30,S73,F3,78.07070714948917,117.87684160895562,45.86608920974567,0,Modbus_TCP,0.389,293.22,114,114,SCADA_Server,10.0.1.12,10.0.1.11,Normal
2026-03-28 18:40:40,S74,F4,83.46433852701897,102.153080835827,29.416264901674115,0,DNP3,0.497,1092.03,543,181,Engineering_Workstation,10.0.1.20,10.0.1.16,Normal
2026-03-28 18:40:50,S75,F0,66.72056830979454,117.1833300639749,36.14068116091709,0,DNP3,0.444,1597.74,710,142,Engineering_Workstation,10.0.1.20,10.0.1.27,Normal
